Country,Year,Life expectancy,Adult Mortality,Polio,Diphtheria,Hepatitis B,Total expenditure,percentage expenditure,Measles,Population,Alcohol
Uganda,2010,58.4,362.0,79.0,38.0,38.0,11.2,116.202964,7.1808311990445555,17.33937190340862,2.400618833265411
Uganda,2009,57.5,378.0,78.0,79.0,79.0,8.43,87.04534954,7.379008127628304,17.305081876798067,2.363680192353857
Uganda,2008,56.3,41.0,69.0,71.0,71.0,9.1,72.85023656,7.1853870155804165,17.270687693913686,2.378619779270043
Uganda,2007,55.5,41.0,22.0,73.0,73.0,9.76,6.002527685,8.236685322712457,12.792436075892105,2.365559892155434
Uganda,2006,54.9,41.0,62.0,64.0,64.0,9.86,50.83901418,8.654691704601872,14.8992335491384,2.3804716316511167
Uganda,2005,53.2,446.0,59.0,64.0,64.0,9.36,44.52614001,3.1354942159291497,14.864370469684678,2.4060438013622756
Uganda,2004,51.3,485.0,58.0,62.0,62.0,8.9,36.60609252,4.955827057601261,17.13218208933634,2.387844936944869
Uganda,2003,51.0,53.0,57.0,59.0,44.0,7.54,4.426792406,10.289769841227518,14.794769704002908,2.412335956953165
Uganda,2002,48.8,518.4399999999999,57.0,57.0,38.0,7.78,2.690897842,10.817215002007119,14.760135653440457,2.435366204227864
Ukraine,2014,78.0,23.14,45.0,23.0,22.0,7.1,5.663849328,0.0,17.628198149191007,2.203869120054888
Ukraine,2013,71.0,198.0,72.0,76.0,46.0,7.67,52.42529588,0.0,13.027826298680337,2.244955980157409
Ukraine,2012,77.0,25.0,72.0,76.0,46.0,7.47,453.7830847,9.453051228782922,13.03010334117903,2.244955980157409
Ukraine,2011,75.0,24.0,54.0,6.0,21.0,6.98,415.1627705,7.195937226475569,10.731209331392293,2.2491843162669305
Ukraine,2010,69.8,212.0,57.0,52.0,48.0,7.81,375.6835376,3.6888794541139363,10.733740978314072,2.2396452932201716
Ukraine,2009,69.2,231.0,74.0,71.0,66.0,7.8,324.5491348,0.0,10.74793850718724,2.2731562823032334
Ukraine,2008,67.7,273.0,91.0,9.0,84.0,6.63,456.4586664,3.8918202981106265,13.044581279293153,2.347558458636777
Ukraine,2007,67.5,277.0,98.0,98.0,92.0,6.36,46.19685449,6.913737350659685,13.051803564620117,2.288486168614544
Ukraine,2006,67.7,267.0,99.0,98.0,96.0,6.39,29.38172706,10.66253950798379,15.358547095225143,2.196112848483529
Ukraine,2005,67.0,277.86,95.0,96.0,97.0,6.41,217.4345257,7.780303087908373,13.063708314732281,2.1174596088673567
Ukraine,2004,67.4,267.0,99.0,99.0,98.0,6.61,180.3537859,4.990432586778736,13.070052723576854,2.052840859882657
Ukraine,2003,67.6,256.0,99.0,97.0,77.0,6.93,21.22386354,6.021023349349527,15.380222197425734,1.9344157696295783
Ukraine,2002,67.6,256.0,99.0,99.0,48.0,6.25,115.738974,8.934323331054905,10.78365357369165,1.7732559976634952
Ukraine,2001,67.7,253.0,99.0,99.0,7.0,5.66,8.897421459,9.739261284011265,17.70085823952846,1.6695918352538475
Ukraine,2000,67.5,257.0,99.0,99.0,4.0,5.59,7.883791474,6.706862336602747,17.71091318696072,1.7029282555214393
Uruguay,2014,76.8,117.0,95.0,95.0,95.0,8.58,463.6397821,0.0,15.045018644125348,1.9501867058225735
Uruguay,2013,76.8,117.0,94.0,94.0,94.0,8.68,482.8039445,0.0,8.156510226079966,1.9198594718553708
Uruguay,2012,76.5,118.0,95.0,95.0,95.0,8.74,339.7190493,0.0,15.038337893226217,1.9125010869241836
Uruguay,2011,77.0,111.84,95.0,95.0,95.0,8.55,417.9117441,0.0,15.0350490853943,1.9416152247724325
Uruguay,2010,76.3,118.0,95.0,95.0,95.0,8.63,1675.35478855,0.0,15.031732830279095,1.9754689512968577
Uruguay,2009,76.6,118.0,95.0,95.0,95.0,8.78,1675.35478855,0.0,15.028271433823194,2.0373166153791646
Uruguay,2008,76.4,119.0,94.0,94.0,94.0,8.17,24.73142261,0.0,12.724345469931214,2.048982334195127
Uruguay,2007,75.4,124.0,94.0,94.0,94.0,8.23,14.47305874,0.0,15.021404116460314,2.0373166153791646
Uruguay,2006,76.2,117.0,95.0,95.0,95.0,9.907499999999999,1675.35478855,0.0,12.716330107923055,2.0255131996542803
Uruguay,2005,75.7,123.0,96.0,96.0,96.0,9.907499999999999,152.5448405,0.0,15.017164575981964,1.9947003132247452
Uruguay,2004,75.4,122.0,95.0,94.0,94.0,9.907499999999999,882.356362,0.0,12.714386116480952,1.8961194845522977
Uruguay,2003,75.4,121.0,92.5,92.5,92.5,6.8475,160.8400141,0.0,15.017172093364785,1.809926773183504
Uruguay,2002,75.4,124.0,93.0,95.0,95.0,7.18,27.46880965,0.0,15.017814169963493,1.925707441737794
Uruguay,2001,75.2,123.0,94.0,94.0,94.0,7.46,421.4804282,0.0,12.71503854107314,2.012232791986386
Uruguay,2000,75.1,130.01999999999998,92.5,92.5,92.5,7.82,645.9583816,0.0,15.01585057168961,2.0347056478384444
Uzbekistan,2014,69.2,184.0,99.0,99.0,99.0,5.84,0.442802404,2.1972245773362196,10.534174051753467,0.009950330853168083
Uzbekistan,2013,69.1,185.0,99.0,99.0,99.0,6.32,19.1624696,0.0,10.386931701960881,0.009950330853168083
Uzbekistan,2012,68.8,184.0,99.0,99.0,99.0,6.49,16.71406295,0.0,12.603996053038308,0.009950330853168083
Uzbekistan,2011,68.5,183.0,99.0,99.0,99.0,5.65,140.6905284,6.1675164908883415,12.58927510296435,1.3428648031925547
Uzbekistan,2010,68.3,183.0,99.0,99.0,99.0,5.34,119.4571154,4.770684624465665,12.562435040630605,1.3164082336557241
Uzbekistan,2009,68.0,183.0,99.0,98.0,98.0,6.31,92.81479759,0.0,12.53420664403532,1.269760544863939
Uzbekistan,2008,67.9,184.0,98.0,98.0,96.5,5.92,13.89021225,1.0986122886681098,10.215703688424663,1.2119409739751128
Uzbekistan,2007,67.8,184.0,98.0,96.5,99.0,5.81,9.290983645,6.761572768804055,10.19872848469072,1.1474024528375417
Uzbekistan,2006,67.6,185.0,94.0,96.5,98.0,5.49,77.27092119,6.714170529909472,14.789627080932629,1.085189268335969
Uzbekistan,2005,67.3,191.28,99.0,99.0,99.0,5.11,40.13342094,6.6039438246004725,10.17229256921822,1.0224509277025458
Uzbekistan,2004,67.8,183.0,99.0,99.0,99.0,5.11,34.41887163,4.330733340286331,14.76579142425721,0.9516578757114464
Uzbekistan,2003,67.2,183.0,99.0,98.0,99.0,5.17,28.52135777,4.454347296253507,14.754253736593334,0.9321640810304452
Uzbekistan,2002,67.1,186.0,99.0,99.0,96.5,5.44,24.99438738,3.258096538021482,14.742616988726907,0.9042181506398859
Vanuatu,2014,71.7,134.0,65.0,64.0,64.0,4.6025,564.8167043,2.3978952727983707,10.161457561002383,0.009950330853168083
Vanuatu,2013,71.6,135.0,65.0,64.0,64.0,3.92,447.545645,0.0,12.441709825425777,0.009950330853168083
Vanuatu,2012,71.4,138.0,65.0,64.0,64.0,3.7,427.9885222,0.0,12.419109293734419,0.009950330853168083
Vanuatu,2011,71.2,141.0,65.0,65.0,63.0,3.85,457.9731742,0.0,12.396163939588488,0.6151856390902334
Vanuatu,2010,71.0,145.0,66.0,65.0,62.0,4.6025,471.8626525,0.0,12.372840535397362,0.6471032420585384
Vanuatu,2009,78.0,149.0,66.0,66.0,62.0,3.9,361.0940984,0.0,10.076852451287191,0.6043159668533294
Vanuatu,2008,75.0,153.0,66.0,67.0,61.0,3.66,345.339056,0.0,10.02282493512475,0.7793248768009976
Vanuatu,2007,73.0,157.0,67.0,67.0,56.5,3.67,342.4908556,0.0,12.301173712562855,0.6981347220709844
Vanuatu,2006,71.0,161.0,67.0,68.0,59.0,3.96,43.19780767,0.0,12.276694190008945,0.6931471805599453
Vanuatu,2005,69.9,165.0,67.0,68.0,61.0,3.87,337.2942846,1.3862943611198906,7.9854843567338225,0.6312717768418579
Vanuatu,2004,69.6,169.0,67.0,69.0,63.0,4.12,334.1673373,0.0,10.09179118100763,0.6151856390902334
Vanuatu,2003,69.4,173.0,67.0,69.0,64.0,4.2,27.29839073,5.111987788356544,12.20088420884105,0.7884573603642702
Vanuatu,2002,69.3,176.0,67.0,58.0,66.0,3.52,171.1373611,4.624972813284271,12.175391763993051,0.8064758658669484
Vanuatu,2001,69.1,178.57999999999998,67.0,58.0,68.0,3.37,163.105292,2.0794415416798357,9.848503244203368,0.6471032420585384
Vanuatu,2000,69.0,34.24,67.0,71.0,56.5,3.28,21.90075232,2.302585092994046,9.828979500361067,0.7929925155296614
Zambia,2014,61.1,314.0,78.0,86.0,86.0,4.99,196.6675768,2.302585092994046,14.262101614394057,0.009950330853168083
Zambia,2013,63.0,328.0,74.0,79.0,79.0,4.99,20.62306285,3.58351893845611,14.23113851559604,1.2267122912954254
Zambia,2012,59.2,349.0,7.0,78.0,78.0,4.91,196.9152496,6.799055862058796,16.503353834052994,1.2781522025001875
Zambia,2011,58.2,366.0,83.0,81.0,81.0,4.26,183.0461695,9.490620114661201,16.47330250778433,1.2725655957915476
Zambia,2010,58.0,363.0,8.0,83.0,83.0,4.41,184.3649102,9.664913054191375,11.838871061847058,1.244154593958768
Zambia,2009,57.4,368.0,93.0,93.875,93.875,4.73,143.8698873,3.295836866004329,16.41496672492166,1.1939224684724346
Zambia,2008,55.7,69.21000000000001,9.0,87.0,87.0,4.87,153.6783754,4.948759890378168,14.139417032185369,1.1378330018213911
Zambia,2007,52.6,487.0,77.0,70.875,70.875,4.37,10.85148218,6.284134161070802,16.35915573829078,1.1249295969854831
Zambia,2006,58.0,526.0,83.0,81.0,81.0,5.74,1.860003739,6.131226489483141,16.331871219421842,1.1786549963416462
Zambia,2005,49.3,551.48,84.0,82.0,82.0,5.74,121.879331,3.828641396489095,14.04037822214136,1.2029723039923526
Zimbabwe,2014,59.2,371.0,92.0,91.0,91.0,6.44,10.82259524,0.0,16.5506359619274,2.0149030205422647
Zimbabwe,2013,58.0,399.0,95.0,95.0,95.0,6.88,10.66670728,0.0,11.954124445029503,2.0001277349601105
Zimbabwe,2012,56.6,429.0,95.0,95.0,97.0,6.69,80.09591853750001,0.0,14.202015044190187,1.958685340544036
Zimbabwe,2011,54.9,464.0,93.0,93.0,94.0,6.31,63.75053034,0.0,16.481811251205354,1.9459101490553132
Zimbabwe,2010,52.4,527.0,89.0,89.0,42.5,5.37,53.30858081,9.179571838304547,14.211812478673894,1.8261608959453874
Zimbabwe,2009,50.0,587.0,69.0,73.0,73.0,6.26,1.040021112,6.74993119378857,14.138752805814606,1.7298840655099674
Zimbabwe,2008,48.2,632.0,75.0,75.0,75.0,4.96,20.84342867,0.0,16.422522002252123,1.5173226235262949
Zimbabwe,2007,46.6,67.0,73.0,73.0,72.0,4.4975000000000005,29.81456607,5.493061443340548,14.102942599160846,1.5851452198650557
Zimbabwe,2006,45.4,15.4,71.0,38.75,68.0,5.12,34.26216876,5.3612921657094255,16.389973593458105,1.7173950539391927
Zimbabwe,2005,44.6,717.0,69.0,68.0,65.0,6.44,8.7174087,6.042632833682381,11.77091865171998,1.6370530794670737
Zimbabwe,2004,44.3,722.16,67.0,65.0,68.0,7.13,0.0,3.4657359027997265,16.363197308774982,1.6789639750827108
Zimbabwe,2003,44.5,715.0,39.25,68.0,42.5,6.52,0.0,6.906754778648554,16.351894076955602,1.6213664832993742
Zimbabwe,2002,44.8,73.0,73.0,71.0,73.0,6.53,0.0,5.720311776607412,11.740268187411703,1.691939133945844
Zimbabwe,2001,45.3,686.0,76.0,75.0,76.0,6.16,0.0,6.272877006546167,16.330474752914807,1.000631880307906
Zimbabwe,2000,46.0,665.0,78.0,78.0,79.0,7.1,0.0,7.302496423727326,16.318768782781138,0.9858167945227653
